amount,frequency,location_change,device_change,hour_of_day,is_fraud
51.54,2,0,0,19,0
47.59,6,0,0,11,0
45.14,1,0,0,18,0
245.17,2,0,0,19,0
45.74,4,0,0,18,0
6.5,5,0,0,14,0
70.06,4,0,0,14,0
9.87,4,0,0,14,0
9.24,3,0,0,10,0
5000.0,22,0,1,0,1
97.9,5,0,1,18,0
5000.0,12,1,1,4,1
42.1,1,0,0,21,0
4.97,4,0,0,20,0
185.13,2,0,0,10,0
63.25,3,0,0,19,0
69.5,2,1,0,15,0
179.66,3,0,0,20,0
14.84,3,0,0,21,0
201.44,2,0,0,19,0
55.77,2,0,0,17,0
120.5,1,0,0,16,0
3.21,4,0,0,22,0
60.98,3,1,0,11,0
36.18,2,1,0,18,0
23.91,8,0,0,19,0
5000.0,17,1,1,3,1
409.64,2,0,0,12,0
12.61,3,0,0,22,0
13.12,1,0,0,13,0
66.34,1,0,1,11,0
23.91,7,0,0,18,0
70.33,2,0,0,12,0
215.35,4,0,0,13,0
86.67,1,0,0,17,0
20.9,2,0,0,8,0
29.74,1,0,0,22,0
31.02,1,0,0,22,0
6.65,5,0,0,9,0
22.92,3,0,0,17,0
48.76,5,0,0,12,0
31.51,5,0,0,20,0
39.51,5,0,0,8,0
23.9,5,0,0,10,0
228.41,3,1,0,17,0
126.56,4,0,0,15,0
30.22,0,0,0,19,0
98.09,1,0,0,16,0
26.62,3,0,0,10,0
264.96,5,0,0,19,0
5000.0,11,0,0,3,1
23.45,1,0,0,21,0
29.71,4,0,0,8,0
65.28,3,0,0,22,0
10.83,3,0,0,22,0
79.07,4,0,0,15,0
40.3,3,0,0,10,0
254.18,3,0,1,19,0
4.34,3,0,0,8,0
35.43,0,0,0,21,0
312.58,2,0,0,16,0
31.68,3,0,1,8,0
20.1,7,0,1,14,0
63.3,4,0,0,12,0
179.68,4,0,0,13,0
15.36,3,0,0,19,0
28.46,1,0,0,20,0
82.75,4,0,0,9,0
41.39,6,1,0,13,0
379.53,1,0,1,11,0
117.71,2,0,0,12,0
87.05,2,0,0,13,0
196.15,3,0,0,18,0
127.34,3,0,0,14,0
88.65,5,0,0,15,0
60.45,5,0,0,15,0
274.67,4,0,0,8,0
209.08,4,0,0,18,0
99.4,2,0,0,15,0
28.85,5,0,0,8,0
5000.0,9,1,1,3,1
53.35,5,0,0,12,0
37.09,1,0,1,16,0
28.0,3,0,0,16,0
87.64,5,1,0,21,0
50.1,5,0,0,8,0
110.85,0,0,0,15,0
287.99,4,0,0,18,0
51.14,4,0,0,8,0
135.17,4,0,0,21,0
24.44,0,0,0,16,0
66.36,1,0,0,22,0
49.81,4,1,0,17,0
78.78,2,0,0,15,0
64.49,3,0,0,18,0
12.15,4,0,0,9,0
93.16,2,0,0,13,0
314.06,1,0,0,16,0
159.27,3,0,0,11,0
95.29,3,0,0,17,0
34.68,7,0,0,8,0
45.78,2,0,0,15,0
59.25,2,0,0,15,0
239.38,1,0,0,20,0
9.97,4,1,0,13,0
272.48,3,0,0,12,0
62.86,1,0,0,14,0
85.96,4,0,0,21,0
43.56,4,0,0,14,0
158.04,3,0,0,20,0
26.39,4,0,0,15,0
15662.38,11,1,1,5,1
68.77,4,0,0,19,0
288.22,3,0,0,20,0
52.13,3,0,0,18,0
8664.15,17,0,1,4,1
99.74,0,0,0,16,0
149.37,4,0,0,17,0
28.88,0,0,0,20,0
39.22,0,0,0,13,0
132.96,7,0,0,9,0
84.55,4,0,0,12,0
78.99,2,0,0,21,0
6.34,2,0,0,22,0
20.4,4,0,0,19,0
27.83,4,0,0,12,0
52.0,3,0,0,15,0
26.11,0,0,0,14,0
20097.11,16,0,0,1,1
40.68,5,0,0,14,0
22.63,2,0,0,8,0
233.65,4,0,0,14,0
74.52,6,0,0,11,0
24.39,7,0,0,17,0
93.27,5,0,0,20,0
18.86,2,0,0,8,0
16.95,4,1,0,17,0
21.8,2,1,0,22,0
36.84,2,0,0,20,0
26.35,2,0,0,14,0
20.4,0,0,0,22,0
54.72,2,0,0,8,0
16.03,6,0,0,12,0
124.36,2,0,0,20,0
22.86,4,0,1,13,0
48.87,2,0,0,18,0
38.58,2,0,0,14,0
435.61,3,0,0,12,0
11.99,1,0,0,11,0
196.07,2,0,0,16,0
128.56,1,0,0,16,0
50.68,3,0,0,9,0
72.87,3,0,0,13,0
71.46,1,0,0,10,0
5.91,3,0,0,12,0
17.22,2,0,0,8,0
13.98,2,0,0,11,0
27.26,3,0,1,20,0
112.67,6,0,0,22,0
189.32,3,0,0,22,0
21.33,4,0,0,16,0
24.48,3,0,0,11,0
7.79,1,0,0,20,0
41.06,4,0,0,13,0
3.93,1,0,0,12,0
291.34,4,0,0,14,0
706.33,1,0,0,19,0
59.26,3,0,0,10,0
254.15,1,0,0,14,0
113.6,7,0,0,13,0
14.58,6,0,0,18,0
15.31,1,0,0,9,0
20.07,2,0,0,14,0
85.03,5,0,1,18,0
28.85,1,1,0,11,0
89.94,1,1,0,18,0
91.25,5,0,0,14,0
107.97,4,0,0,17,0
28.28,3,0,0,13,0
64.15,5,0,0,20,0
175.41,5,0,0,17,0
69.07,2,0,0,11,0
11.38,4,0,0,12,0
164.31,4,0,0,10,0
21.09,1,0,0,9,0
211.34,4,0,0,18,0
5000.0,18,1,1,1,1
112.14,3,0,0,18,0
23.09,3,0,0,21,0
238.86,1,0,0,12,0
93.57,0,0,0,12,0
68.77,3,0,0,15,0
8.25,4,0,0,16,0
48.44,7,0,1,18,0
33.07,2,0,0,16,0
130.64,2,0,0,21,0
40.3,2,0,0,10,0
21.67,2,0,0,9,0
5000.0,14,1,0,2,1
26.18,2,0,0,20,0
123.96,1,0,0,10,0
115.19,8,1,0,14,0
116.45,3,0,0,11,0
8.64,4,0,0,18,0
124.82,2,0,0,17,0
28.37,6,0,0,14,0
104.16,10,0,0,8,0
65.46,3,1,0,16,0
346.07,3,0,0,20,0
96.04,6,0,0,11,0
42.52,4,0,0,21,0
49.04,3,0,0,8,0
44.69,2,0,0,8,0
88.2,0,0,0,19,0
63.31,3,0,1,10,0
19.75,2,1,0,14,0
100000.0,11,1,1,0,1
68.86,4,0,0,22,0
45.29,4,0,0,9,0
145.64,3,0,0,17,0
5000.0,16,1,0,3,1
49.8,3,0,0,17,0
213.18,1,0,0,20,0
13.6,1,0,0,18,0
34.97,5,0,0,14,0
196.06,1,0,0,14,0
15.11,1,0,0,9,0
13.84,5,0,0,15,0
60.21,3,0,0,8,0
233.52,5,0,0,16,0
67.31,4,1,1,13,0
54.5,4,0,0,19,0
81.45,4,0,0,22,0
19.31,8,0,0,16,0
39.27,2,0,0,11,0
5000.0,12,0,1,5,1
64.29,0,0,0,13,0
202.41,4,0,0,12,0
21.6,6,0,0,14,0
198.49,1,0,0,21,0
132.84,3,0,0,17,0
11.98,5,0,0,19,0
55.61,2,0,0,17,0
188.35,2,0,0,15,0
214.45,3,0,0,9,0
206.97,6,0,0,17,0
194.94,5,0,0,12,0
919.86,2,0,0,10,0
5000.0,18,1,0,4,1
23.41,5,0,0,13,0
5810.65,11,1,1,5,1
96.36,5,0,0,21,0
66.55,3,0,0,19,0
16.35,3,0,0,15,0
46.51,1,0,0,20,0
19.95,5,0,0,16,0
51.32,1,0,0,18,0
116.72,5,0,0,9,0
111.21,2,0,0,12,0
37.03,5,1,0,18,0
22.1,1,0,0,10,0
53.28,2,0,0,17,0
145.17,2,1,0,13,0
346.87,4,0,0,21,0
30.88,2,0,0,18,0
4.04,3,0,0,11,0
48.92,5,0,0,22,0
4.51,4,0,0,10,0
186.96,5,0,0,18,0
48.01,1,1,0,19,0
13.54,2,0,0,17,0
101.41,2,0,0,16,0
37.17,1,0,0,19,0
163.44,4,0,0,22,0
28.98,2,0,0,15,0
111.35,4,0,0,17,0
19.77,2,0,0,17,0
44.03,4,0,0,8,0
714.79,3,0,0,20,0
26.98,3,0,0,19,0
15.44,5,0,0,10,0
7.09,6,0,0,17,0
33.06,1,0,0,12,0
641.14,2,0,0,10,0
66.29,3,0,0,10,0
14.55,5,1,0,15,0
101.85,2,0,0,21,0
82.5,2,1,0,14,0
82.89,1,0,0,18,0
202.69,3,0,0,21,0
69.64,3,0,0,11,0
54.16,4,0,0,10,0
43.35,3,0,0,21,0
148.68,1,0,0,10,0
1042.21,3,0,0,17,0
57.17,4,0,0,8,0
31.55,3,0,0,12,0
664.1,8,0,0,18,0
58.08,2,0,0,13,0
59.81,4,0,0,15,0
22.69,5,0,0,16,0
179.22,3,0,0,11,0
5000.0,14,0,0,4,1
23.92,2,0,0,22,0
63.46,1,0,0,12,0
64.63,5,0,0,11,0
123.08,2,0,0,8,0
39.55,6,0,0,10,0
267.89,3,0,0,12,0
32.11,1,0,0,10,0
69.01,7,1,1,9,0
66.19,2,0,0,16,0
6606.81,19,1,1,3,1
65.11,3,0,0,8,0
153.9,3,0,0,16,0
129.0,0,0,0,9,0
102.45,0,0,0,22,0
219.9,4,0,0,21,0
82.3,0,0,0,15,0
58.54,2,0,0,21,0
168.25,5,0,0,13,0
23.53,3,0,0,9,0
20.27,5,0,0,19,0
151.66,5,0,0,19,0
60.86,3,0,0,19,0
80.55,2,0,1,17,0
23.92,2,0,0,8,0
75.2,3,0,0,8,0
15.73,6,0,0,12,0
45.41,7,0,0,13,0
57.51,2,0,0,15,0
13.17,3,0,0,20,0
42.18,5,0,0,9,0
106.39,2,0,0,8,0
30.63,5,0,0,15,0
20.6,6,0,1,22,0
156.62,3,0,0,21,0
117.49,3,0,0,18,0
11.94,3,0,0,13,0
167.73,2,0,0,14,0
131.11,2,0,0,10,0
34.62,1,0,0,8,0
37.73,0,0,0,16,0
31.27,5,0,1,9,0
134.57,5,0,0,19,0
174.0,3,0,0,8,0
5148.86,15,1,0,0,1
32.78,2,0,0,12,0
19.5,5,0,0,12,0
74.18,2,0,0,17,0
67.4,2,0,0,11,0
66.25,3,0,0,8,0
76.56,4,0,0,22,0
24.3,2,0,0,18,0
9.42,3,0,0,11,0
90.8,2,0,0,17,0
87.62,1,0,0,18,0
24.63,0,0,0,14,0
69.62,3,0,0,20,0
25.25,1,0,0,13,0
36.35,1,0,0,15,0
25.23,1,0,0,8,0
87.48,1,0,0,9,0
30.6,4,0,0,14,0
44.44,4,0,0,16,0
59.48,1,0,0,18,0
11.02,3,1,0,16,0
333.39,6,0,0,22,0
6093.78,15,1,1,4,1
81.08,1,1,0,20,0
23.04,3,0,0,22,0
109.53,4,0,0,19,0
28.51,4,0,0,20,0
47.9,1,0,0,20,0
54.1,3,1,0,16,0
85.26,1,1,1,19,0
14.3,4,0,0,13,0
62.13,4,0,0,13,0
24.86,4,0,1,9,0
17.96,3,1,0,11,0
100.65,2,1,0,18,0
110.62,4,0,1,15,0
21.49,4,0,0,14,0
42.89,2,0,0,14,0
49.3,4,0,0,14,0
19.94,2,0,0,9,0
65.66,3,0,0,10,0
15538.87,15,1,0,2,1
63.52,3,1,0,15,0
34.39,4,0,0,22,0
143.96,0,0,0,16,0
54.07,1,0,0,15,0
102.85,2,0,0,19,0
67.25,2,0,0,20,0
33.41,1,0,0,9,0
140.91,2,0,0,10,0
43.42,4,0,0,14,0
9.51,3,0,0,13,0
33.71,3,0,0,10,0
68.98,1,0,0,9,0
59.26,5,0,0,14,0
124.76,4,0,0,13,0
18.11,2,0,0,11,0
27.26,1,0,0,12,0
129.21,1,0,0,15,0
86.25,6,1,0,21,0
45.65,1,0,0,18,0
40.4,1,0,0,15,0
56.93,5,0,0,13,0
70.08,4,0,0,17,0
70.61,5,0,0,12,0
202.75,3,0,0,22,0
5000.0,24,1,1,5,1
54.41,1,0,0,13,0
58.88,2,0,0,19,0
5000.0,12,1,1,2,1
73.16,1,0,0,20,0
35.29,1,0,0,8,0
10.86,6,0,0,16,0
17.57,6,0,0,9,0
215.82,3,0,0,22,0
46.96,6,0,0,12,0
74.24,2,0,1,18,0
29.95,2,0,0,21,0
34.7,2,0,0,18,0
189.82,1,0,0,21,0
11.73,4,0,0,17,0
9.72,2,0,0,20,0
63.23,4,0,0,13,0
268.11,2,0,0,22,0
127.51,1,0,0,15,0
29.44,3,0,0,8,0
62.88,4,0,0,19,0
85.13,3,0,0,22,0
120.19,1,0,0,12,0
170.73,2,0,0,13,0
48.27,3,0,0,18,0
104.34,5,0,0,21,0
46.72,2,0,0,22,0
38.94,3,0,0,18,0
94.77,2,0,0,22,0
155.74,2,0,0,9,0
61.35,3,0,0,13,0
10.37,5,0,1,19,0
47.54,0,0,0,11,0
17.72,3,1,0,14,0
22.15,5,0,0,16,0
40.36,2,0,0,12,0
33.66,3,0,0,8,0
19.38,1,0,0,15,0
20.52,6,1,0,12,0
107.99,3,0,0,10,0
28.21,2,1,1,17,0
185.65,4,0,0,16,0
40.94,3,1,0,10,0
36.3,5,0,0,17,0
15.1,3,0,0,9,0
99.38,4,0,0,12,0
72.58,5,0,0,8,0
40.53,4,0,0,19,0
200.33,1,1,0,10,0
58.78,6,0,0,13,0
21.9,2,0,0,17,0
16.29,7,0,0,18,0
16.62,3,0,0,10,0
100.98,1,0,0,15,0
5000.0,17,1,0,4,1
91.91,6,0,0,12,0
105.49,3,0,0,20,0
28.29,4,0,0,13,0
242.97,5,0,0,21,0
42.18,6,0,0,15,0
55.67,8,0,0,20,0
1019.71,3,0,0,15,0
31.4,2,0,0,9,0
19.87,6,0,0,17,0
80.84,5,0,0,16,0
44.98,0,0,0,13,0
37.23,5,0,0,17,0
51.81,4,0,0,12,0
64.09,3,1,0,8,0
51.27,0,0,1,20,0
18609.77,13,1,0,0,1
12.96,4,0,0,21,0
61.24,4,0,0,16,0
128.63,1,0,0,10,0
147.7,3,1,0,12,0
20.56,4,0,0,18,0
59.06,6,0,0,11,0
40.93,3,0,0,8,0
35.33,4,1,0,21,0
15.84,2,0,0,22,0
8.12,4,0,0,10,0
75.13,5,0,0,12,0
15.47,0,0,1,12,0
5000.0,11,1,1,5,1
18.61,5,1,0,12,0
5000.0,16,1,0,0,1
67.63,3,0,0,21,0
32.55,3,0,0,11,0
14942.12,26,1,0,4,1
81.01,5,0,0,16,0
73.54,3,0,0,19,0
35.67,3,0,0,16,0
88.88,1,0,0,9,0
27.87,6,0,0,20,0
14.43,0,0,0,13,0
40.55,3,0,0,18,0
191.16,5,0,0,8,0
11.76,1,0,0,14,0
91.37,1,0,0,19,0
189.31,4,0,0,13,0
276.79,1,0,0,17,0
69.31,3,0,0,10,0
90.89,3,0,0,9,0
6.02,4,1,0,13,0
39.53,5,1,0,9,0
28.17,1,0,0,21,0
30.6,2,0,0,16,0
100.59,3,0,0,9,0
23.42,2,0,0,8,0
128.6,4,0,0,21,0
5000.0,10,1,0,5,1
33.11,3,0,0,21,0
18.73,3,0,0,21,0
18.99,5,1,0,17,0
24.4,2,1,0,22,0
17.78,6,0,0,17,0
48.11,3,0,0,9,0
336.6,2,0,0,14,0
77.22,1,0,0,20,0
5000.0,14,1,1,1,1
17.23,5,0,0,16,0
107.39,3,0,0,19,0
123.81,0,0,0,9,0
71.21,1,0,0,9,0
86.35,3,0,0,20,0
1276.73,3,0,0,13,0
15.85,1,1,0,9,0
165.05,6,0,0,16,0
23.8,2,0,0,17,0
53.94,3,0,0,9,0
61.03,1,0,0,12,0
174.56,2,1,0,9,0
19.04,1,0,0,17,0
54.72,1,1,0,14,0
23.58,4,0,0,18,0
45.04,5,0,0,19,0
73.4,1,0,0,21,0
139.58,2,0,0,19,0
5000.0,14,1,1,5,1
22.75,3,0,0,22,0
33.31,5,0,0,22,0
74.28,1,0,0,16,0
30.44,5,0,0,14,0
40.97,2,0,0,8,0
47.23,4,0,0,14,0
63.03,2,0,0,19,0
51.55,5,0,0,13,0
151.66,3,0,0,21,0
16.07,4,0,0,15,0
41.68,1,0,0,21,0
17.17,4,0,0,14,0
114.23,5,0,0,16,0
128.3,5,0,0,19,0
120.86,6,0,0,20,0
146.31,6,0,0,22,0
112.47,6,0,0,9,0
70.62,3,0,0,11,0
80.38,1,0,0,15,0
24.5,4,0,0,14,0
77.53,2,0,0,21,0
77.28,4,0,0,18,0
23.3,3,0,1,22,0
9.59,3,0,0,11,0
115.98,6,0,0,15,0
103.59,2,0,0,15,0
12.92,1,0,0,21,0
136.37,3,0,0,18,0
93.18,4,0,0,12,0
11.42,2,0,0,18,0
241.16,6,0,0,21,0
64.49,2,0,0,18,0
127.54,1,0,0,8,0
12.44,4,0,1,12,0
19.63,3,0,0,22,0
24.95,1,0,0,12,0
25.77,0,0,0,15,0
61.41,1,0,0,17,0
184.56,0,0,0,19,0
131.13,4,0,0,13,0
61.88,2,0,0,18,0
178.44,5,0,0,13,0
5000.0,13,0,1,2,1
8.67,2,0,0,17,0
7.11,1,0,0,19,0
13.8,2,0,0,15,0
27.49,3,0,0,22,0
86.7,1,0,1,11,0
244.76,1,0,0,14,0
64.7,2,0,0,9,0
33.86,1,0,0,8,0
465.45,2,0,0,9,0
124.0,5,0,0,11,0
72.39,3,0,1,22,0
79.68,1,0,0,11,0
40.69,2,0,0,16,0
87.83,6,0,0,13,0
41.82,1,1,0,20,0
80.26,1,0,0,22,0
104.47,1,0,0,18,0
109.28,3,0,0,9,0
35.73,7,0,0,13,0
60.11,2,0,0,21,0
33.13,7,0,0,15,0
14829.52,19,0,1,3,1
226.5,6,0,1,16,0
47.39,2,0,0,16,0
424.64,2,0,0,13,0
42.7,2,0,0,15,0
24.3,3,0,0,19,0
59.03,3,0,0,11,0
52.64,3,1,0,20,0
83.4,6,1,0,16,0
120.43,2,0,0,22,0
194.87,5,0,1,21,0
72.91,1,1,0,13,0
26.23,3,0,0,15,0
40.44,0,0,0,12,0
59.12,5,0,0,16,0
30.77,7,0,0,14,0
344.4,2,0,0,18,0
251.83,1,0,1,16,0
47.02,2,1,0,17,0
21.77,5,0,0,10,0
69.65,4,0,0,21,0
66.58,0,1,0,13,0
5000.0,12,0,0,4,1
63.02,2,0,0,15,0
137.59,4,0,0,10,0
18.06,4,0,0,12,0
12.44,2,0,0,12,0
180.76,1,0,0,21,0
56.71,2,0,0,13,0
194.72,3,0,0,14,0
263.06,7,0,0,17,0
15.19,4,0,0,9,0
23.3,5,0,0,12,0
89.3,2,0,0,17,0
45.49,4,0,0,17,0
14.81,2,0,1,13,0
29.08,3,0,0,14,0
178.88,2,0,0,19,0
34.08,3,0,0,19,0
119.06,3,0,0,22,0
42.68,1,0,0,8,0
29.76,6,1,0,10,0
66.06,2,0,0,15,0
26.29,4,0,0,19,0
16.98,5,0,0,12,0
42.11,1,0,0,21,0
26.8,5,1,0,19,0
17.95,0,0,0,22,0
13.42,4,0,0,18,0
58.49,8,0,0,8,0
131.85,0,0,0,20,0
23.07,6,0,0,20,0
38.06,5,0,0,10,0
71.47,2,0,0,14,0
130.27,5,0,0,20,0
508.42,2,0,0,22,0
309.81,5,0,0,21,0
46.59,2,0,0,20,0
110.86,3,0,0,19,0
10.77,4,0,0,8,0
420.77,0,0,0,20,0
31.95,1,0,0,10,0
99.44,5,0,0,14,0
9.56,7,0,0,22,0
45.19,3,0,0,20,0
56.38,4,0,0,19,0
97.45,3,0,0,11,0
6.28,2,0,0,22,0
359.45,5,0,0,11,0
47.27,4,0,0,21,0
23.61,2,1,0,14,0
42.97,3,0,0,21,0
44.54,4,0,0,16,0
175.31,2,0,0,9,0
17391.19,13,1,0,1,1
40.35,1,0,0,13,0
47.94,2,0,0,13,0
49.72,3,0,0,21,0
10.05,2,0,1,20,0
13.93,2,0,0,21,0
48.06,2,0,0,19,0
191.59,6,0,0,14,0
80.09,4,0,0,22,0
33.82,1,1,0,11,0
23.49,5,0,0,13,0
115.03,1,0,0,12,0
33.54,1,0,0,9,0
123.57,4,0,0,16,0
76.87,3,0,0,22,0
12.8,1,0,0,17,0
86.4,3,0,0,15,0
159.64,2,0,0,8,0
70.14,3,0,0,17,0
49.63,5,0,0,19,0
194.62,3,0,1,16,0
32.85,3,0,0,9,0
75.88,0,0,0,13,0
154.25,7,0,0,20,0
66.62,5,0,0,18,0
109.53,2,0,0,17,0
22.81,2,0,1,10,0
766.64,3,0,0,15,0
11.81,4,0,0,11,0
39.39,3,0,0,11,0
13.52,2,0,0,20,0
102.82,7,0,0,13,0
31.71,2,0,0,12,0
100.28,3,0,0,22,0
174.61,2,0,0,19,0
103.06,2,0,0,12,0
67.26,3,0,0,22,0
110.11,4,0,0,15,0
49.6,2,0,0,10,0
126.86,3,0,0,9,0
45.64,2,0,0,16,0
180.65,7,0,0,8,0
27.32,3,0,0,17,0
45.21,3,0,0,21,0
40.22,1,0,0,15,0
48.69,3,0,0,13,0
44.21,3,0,0,12,0
8.73,3,0,0,17,0
186.79,1,0,0,8,0
70.06,3,0,0,21,0
82.75,2,0,0,13,0
124.86,0,0,0,17,0
73.37,2,0,0,21,0
17.48,3,0,0,13,0
131.77,2,0,0,8,0
44.1,3,0,0,15,0
7.54,4,0,0,19,0
239.34,2,0,0,15,0
71.31,8,0,0,16,0
25.48,1,0,0,14,0
202.59,4,1,0,10,0
22.18,6,0,0,11,0
37.02,4,0,0,19,0
71.75,2,1,1,8,0
15.83,1,1,0,11,0
29.74,2,0,0,13,0
43.58,6,0,0,19,0
243.73,5,0,0,9,0
346.75,1,0,0,15,0
133.87,3,0,0,13,0
100.4,8,0,0,22,0
9.47,5,0,0,12,0
5000.0,11,1,0,0,1
21.07,3,0,0,21,0
77.77,2,0,0,21,0
46.21,5,0,0,10,0
74.15,4,0,0,11,0
23.39,2,0,0,8,0
25.86,2,0,0,11,0
105.4,3,0,0,12,0
1224.05,6,0,0,12,0
84.65,4,0,0,13,0
225.07,4,0,0,18,0
33.25,2,0,0,11,0
29.24,2,0,0,18,0
24.38,3,0,0,10,0
471.03,3,0,0,17,0
288.48,3,0,0,22,0
146.4,5,0,0,9,0
13.02,3,0,0,13,0
19884.66,18,1,1,3,1
175.04,4,0,0,14,0
12.39,2,0,0,18,0
62.9,3,0,0,14,0
67.39,7,0,0,11,0
151.06,2,0,0,13,0
8.67,2,1,1,20,0
69.62,5,1,0,13,0
6.24,2,0,0,19,0
28.16,1,0,0,14,0
159.35,2,0,0,21,0
8.36,1,0,0,8,0
19.61,5,1,0,9,0
20.2,0,0,0,20,0
36.26,2,0,0,14,0
32.27,3,0,0,14,0
41.56,7,0,0,18,0
41.68,5,0,0,10,0
74.54,7,0,0,17,0
9.6,4,0,0,16,0
73.59,2,0,0,9,0
71.71,4,0,0,9,0
26.84,2,0,1,12,0
68.4,2,1,0,19,0
119.28,9,0,0,13,0
430.19,1,0,0,17,0
142.95,6,0,0,18,0
33.53,2,0,0,18,0
3.53,2,0,0,17,0
74.67,1,0,0,20,0
61.92,0,1,0,9,0
20.12,3,0,0,14,0
7.29,3,0,0,14,0
25.81,1,0,0,12,0
116.24,2,0,0,9,0
20.54,7,0,0,14,0
154.62,3,0,0,9,0
53.97,5,0,0,10,0
29.07,2,0,0,22,0
138.08,3,0,0,21,0
111.99,1,0,0,15,0
17.17,3,0,0,21,0
24.43,3,0,0,21,0
568.87,3,0,0,19,0
30.99,4,0,0,18,0
26.66,3,0,0,14,0
169.49,3,0,0,10,0
57.07,3,0,0,14,0
35.28,3,0,0,17,0
55.57,2,0,0,14,0
94.73,4,0,0,16,0
11.35,4,0,0,13,0
78.13,4,0,0,13,0
50.9,1,0,0,14,0
5000.0,16,0,1,4,1
55.41,3,0,0,12,0
45.43,4,0,0,12,0
15.09,5,0,0,12,0
68.91,3,0,0,13,0
23.71,4,0,1,12,0
9.36,1,0,0,13,0
178.39,7,0,0,15,0
48047.81,15,1,1,4,1
38.12,2,0,0,18,0
26.2,3,0,0,10,0
90.1,6,1,0,9,0
49.57,5,0,0,14,0
10.69,2,0,0,15,0
19.21,2,1,0,22,0
15.94,4,0,0,9,0
434.45,2,0,0,15,0
36.11,2,0,0,8,0
8.3,1,0,0,18,0
126.96,2,0,0,22,0
57.99,4,0,0,19,0
105.15,4,0,0,19,0
63.95,2,0,0,13,0
23.69,2,0,0,13,0
99.81,2,0,0,20,0
50.26,1,0,0,15,0
46.54,3,0,0,9,0
9.74,2,0,0,21,0
49.38,2,1,1,11,0
40.09,6,0,0,14,0
62.45,3,0,0,21,0
120.9,4,0,0,8,0
29.3,2,0,0,13,0
16.62,6,0,0,22,0
93.78,5,0,0,15,0
70.26,1,1,0,11,0
27.12,3,1,0,9,0
42.56,3,0,0,15,0
214.98,1,0,0,9,0
101.79,1,0,0,16,0
141.9,0,0,0,14,0
23.85,2,0,0,9,0
31.61,6,0,0,21,0
43.77,2,0,0,14,0
74.62,1,0,0,9,0
29.03,3,0,0,21,0
66.56,2,0,0,11,0
27.08,1,0,0,15,0
44.06,6,0,0,17,0
34.69,3,0,0,11,0
96.79,2,0,0,16,0
30.66,0,0,1,18,0
61.94,2,0,0,8,0
48.38,5,0,0,10,0
60.7,2,0,0,22,0
43.36,4,1,0,21,0
121.07,4,0,0,8,0
42.64,5,0,0,9,0
1227.72,1,0,0,13,0
38.61,1,1,0,11,0
13.9,0,0,0,15,0
24.14,4,1,0,18,0
87.82,6,0,0,17,0
59.43,2,0,0,10,0
121.11,1,0,0,12,0
126.28,3,0,0,17,0
64.63,0,0,0,22,0
30.43,6,0,0,19,0
20.78,5,0,0,12,0
40.65,3,0,0,20,0
69.69,4,0,0,20,0
17.69,2,0,0,17,0
48.64,3,0,0,10,0
52.19,3,0,1,12,0
60.2,3,0,0,12,0
6.34,3,0,0,9,0
122.73,3,0,0,21,0
7.52,4,0,0,15,0
192.02,0,0,0,20,0
89.25,4,0,0,22,0
24.76,3,0,0,9,0
55.3,0,0,0,14,0
65.74,2,0,0,22,0
99.73,4,0,0,12,0
7.67,3,0,0,8,0
72.0,2,0,0,14,0
79.02,7,0,0,15,0
77.21,3,0,1,14,0
22.45,2,1,0,15,0
43.71,3,0,0,10,0
16.95,1,0,0,20,0
59.46,3,1,0,20,0
83.2,3,0,0,13,0
20.63,6,0,0,12,0
41.13,3,0,0,17,0
234.03,4,0,0,20,0
191.05,4,0,0,22,0
65.27,3,0,1,21,0
52.43,5,0,0,22,0
112.36,2,0,0,18,0
11.75,1,0,0,10,0
62.18,2,0,0,12,0
179.96,3,0,0,18,0
48.52,4,0,0,18,0
57.31,4,0,0,17,0
124.22,1,0,0,8,0
28.46,5,0,0,15,0
153.34,5,0,0,11,0
133.65,4,0,0,12,0
5000.0,21,1,0,5,1
9.02,3,0,0,21,0
91.06,3,1,0,11,0
26079.61,14,0,0,0,1
5000.0,19,1,1,1,1
119.6,1,0,0,19,0
6.69,5,0,1,22,0
144.87,0,0,0,19,0
165.37,3,0,0,14,0
179.81,3,0,0,22,0
85.73,2,1,0,12,0
28.39,5,0,0,20,0
41.58,3,0,0,11,0
23.94,4,0,0,18,0
45.81,4,1,0,16,0
123.65,5,1,0,20,0
44.89,5,0,0,10,0
27.66,2,1,0,9,0
82.24,3,0,0,8,0
33.16,5,0,0,17,0
13.37,4,1,0,8,0
32.09,2,0,0,9,0
354.59,2,0,0,10,0
11.6,7,0,0,13,0
68.93,2,0,1,14,0
11.38,2,0,0,16,0
10.61,4,0,0,9,0
5386.53,16,1,1,2,1
10.28,2,0,0,18,0
119.74,4,0,0,19,0
43.87,4,0,0,21,0
124.47,1,0,0,15,0
43.6,4,0,0,11,0
128.97,1,0,0,10,0
12.46,1,0,0,22,0
62.25,1,0,0,8,0
8.51,5,0,0,13,0
47.44,7,1,0,16,0
44.6,4,0,0,22,0
45.97,3,1,0,22,0
94.13,2,0,1,17,0
38.25,3,0,0,11,0
43.49,5,1,0,16,0
7.55,6,0,0,11,0
83.11,3,0,0,17,0
33.86,4,0,0,15,0
66.44,4,0,0,22,0
21.37,5,0,0,10,0
5000.0,18,1,0,1,1
143.18,3,0,0,10,0
26.49,1,0,0,18,0
44.5,4,0,0,21,0
